"","TaxonID","class","scientificName","documentType","urls"
"541",7545,"Gastropoda","Pyrgulopsis erythropoma","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
"542",1399,"Gastropoda","Pyrgulopsis fairbanksensis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
"543",4778,"Gastropoda","Pyrgulopsis merriami","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"544",1400,"Gastropoda","Pyrgulopsis morrisoni","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/161607"
"545",5868,"Gastropoda","Pyrgulopsis nanus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
"546",2997,"Gastropoda","Pyrgulopsis pisteri","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
"547",923,"Gastropoda","Pyrgulopsis roswellensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final Recovery Plan Four Invertebrates of Pecos River Valley_1.pdf"
"548",923,"Gastropoda","Pyrgulopsis roswellensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3349.pdf"
"549",923,"Gastropoda","Pyrgulopsis roswellensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1695.pdf"
"550",923,"Gastropoda","Pyrgulopsis roswellensis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/76/33036?link-type=pdf"
"551",657,"Gastropoda","Pyrgulopsis thompsoni","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/161641"
"552",657,"Gastropoda","Pyrgulopsis thompsoni","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/161542"
"553",1017,"Gastropoda","Pyrgulopsis trivialis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242366"
"554",1017,"Gastropoda","Pyrgulopsis trivialis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3948.pdf"
"555",1017,"Gastropoda","Pyrgulopsis trivialis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/23060?link-type=pdf"
"556",4780,"Gastropoda","Taylorconcha serpenticola","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/951126.pdf"
"557",4780,"Gastropoda","Taylorconcha serpenticola","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2590.pdf"
"558",4780,"Gastropoda","Taylorconcha serpenticola","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1516.pdf"
"559",6645,"Gastropoda","Tryonia angulata","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
"560",7837,"Gastropoda","Tryonia elata","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
"561",2556,"Gastropoda","Tryonia ericae","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
"562",4521,"Gastropoda","Tryonia quitobaquitae","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/226386"
"563",4521,"Gastropoda","Tryonia quitobaquitae","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/88/62725"
"564",6906,"Gastropoda","Tryonia variegata","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204770"
"565",5013,"Malacostraca","Stygobromus phreaticus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/170732"
"566",8148,"Branchiopoda","Streptocephalus woottoni","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Vernal Pools of Southern California Clarification.pdf"
"567",8148,"Branchiopoda","Streptocephalus woottoni","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980903a.pdf"
"568",8148,"Branchiopoda","Streptocephalus woottoni","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3502.pdf"
"569",8148,"Branchiopoda","Streptocephalus woottoni","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1297.pdf"
"570",8148,"Branchiopoda","Streptocephalus woottoni","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/72069?link-type=pdf"
"571",8246,"Branchiopoda","Branchinecta conservatio","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Vernal Pool Ecosystem Final Recovery Plan.pdf"
"572",8246,"Branchiopoda","Branchinecta conservatio","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1927.pdf"
"573",8246,"Branchiopoda","Branchinecta conservatio","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1115.pdf"
"574",8246,"Branchiopoda","Branchinecta conservatio","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/71/7118?link-type=pdf"
"575",4294,"Branchiopoda","Branchinecta longiantenna","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Vernal Pool Ecosystem Final Recovery Plan.pdf"
"576",4294,"Branchiopoda","Branchinecta longiantenna","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3969.pdf"
"577",4294,"Branchiopoda","Branchinecta longiantenna","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1926.pdf"
"578",4294,"Branchiopoda","Branchinecta longiantenna","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1116.pdf"
"579",4294,"Branchiopoda","Branchinecta longiantenna","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/71/7118?link-type=pdf"
"580",498,"Branchiopoda","Branchinecta lynchi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Vernal Pool Ecosystem Final Recovery Plan.pdf"
"581",498,"Branchiopoda","Branchinecta lynchi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1117.pdf"
"582",498,"Branchiopoda","Branchinecta lynchi","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/71/7118?link-type=pdf"
"583",6945,"Branchiopoda","Branchinecta sandiegonensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Vernal Pools of Southern California Clarification.pdf"
"584",6945,"Branchiopoda","Branchinecta sandiegonensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980903a.pdf"
"585",6945,"Branchiopoda","Branchinecta sandiegonensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3503.pdf"
"586",6945,"Branchiopoda","Branchinecta sandiegonensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1299.pdf"
"587",6945,"Branchiopoda","Branchinecta sandiegonensis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/72/70648?link-type=pdf"
"588",5011,"Malacostraca","Cambarus aculabrum","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Cave Crayfish Recovery Plan Amendment.pdf"
"589",5011,"Malacostraca","Cambarus aculabrum","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/961030.pdf"
"590",5011,"Malacostraca","Cambarus aculabrum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2722.pdf"
"591",5011,"Malacostraca","Cambarus aculabrum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2034.pdf"
"592",9806,"Malacostraca","Cambarus williami","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/231653"
"593",9806,"Malacostraca","Cambarus williami","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/88/57292"
"594",8412,"Malacostraca","Gammarus acherondytes","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/020920.pdf"
"595",8412,"Malacostraca","Gammarus acherondytes","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2955.pdf"
"596",8412,"Malacostraca","Gammarus acherondytes","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1820.pdf"
"597",8042,"Malacostraca","Gammarus desperatus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final Recovery Plan Four Invertebrates of Pecos River Valley_1.pdf"
"598",8042,"Malacostraca","Gammarus desperatus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3348.pdf"
"599",8042,"Malacostraca","Gammarus desperatus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1695.pdf"
"600",8042,"Malacostraca","Gammarus desperatus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/76/33036?link-type=pdf"
"601",1036,"Insecta","Trimerotropis infantilis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980928a.pdf"
"602",1036,"Insecta","Trimerotropis infantilis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/958.pdf"
"603",1036,"Insecta","Trimerotropis infantilis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1470.pdf"
"604",1036,"Insecta","Trimerotropis infantilis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/66/9219?link-type=pdf"
"605",5665,"Malacostraca","Vetericaris chaceorum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3015.pdf"
"606",5665,"Malacostraca","Vetericaris chaceorum","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/88/18756"
"607",2246,"Branchiopoda","Lepidurus packardi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Vernal Pool Ecosystem Final Recovery Plan.pdf"
"608",2246,"Branchiopoda","Lepidurus packardi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1126.pdf"
"609",2246,"Branchiopoda","Lepidurus packardi","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/71/7118?link-type=pdf"
"610",6234,"Insecta","Batrisodes texanus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final RP Amendment Travis-Williamson Karst Inverts.pdf"
"611",6234,"Insecta","Batrisodes texanus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940825.pdf"
"612",6234,"Insecta","Batrisodes texanus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2557.pdf"
"613",6234,"Insecta","Batrisodes texanus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1519.pdf"
"614",1149,"Insecta","Batrisodes venyivi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final 2001 Bexar Co Invertebrates Rec Plan_1.pdf"
"615",1149,"Insecta","Batrisodes venyivi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3048.pdf"
"616",1149,"Insecta","Batrisodes venyivi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1789.pdf"
"617",1149,"Insecta","Batrisodes venyivi","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/8450?link-type=pdf"
"618",3140,"Insecta","Texamaurops reddelli","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final RP Amendment Travis-Williamson Karst Inverts.pdf"
"619",3140,"Insecta","Texamaurops reddelli","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940825.pdf"
"620",3140,"Insecta","Texamaurops reddelli","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/9780.pdf"
"621",3140,"Insecta","Texamaurops reddelli","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2558.pdf"
"622",3140,"Insecta","Texamaurops reddelli","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1520.pdf"
"623",8134,"Insecta","Cicindela marginipennis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/164797"
"624",8271,"Insecta","Cicindela ohlone","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980928a.pdf"
"625",8271,"Insecta","Cicindela ohlone","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2919.pdf"
"626",8271,"Insecta","Cicindela ohlone","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1550.pdf"
"627",9982,"Insecta","Cicindela theatina","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/209584"
"628",1028,"Insecta","Hesperia dacotae","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/155865"
"629",1028,"Insecta","Hesperia dacotae","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Dakota Skipper Final Recovery Plan_28September2021_508.pdf"
"630",1028,"Insecta","Hesperia dacotae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2816.pdf"
"631",1028,"Insecta","Hesperia dacotae","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/80/59247?link-type=pdf"
"632",9161,"Insecta","Oarisma poweshiek","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20220310_POSK_Final Recovery_Plan_508.pdf"
"633",9161,"Insecta","Oarisma poweshiek","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2907.pdf"
"634",9161,"Insecta","Oarisma poweshiek","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/80/59247?link-type=pdf"
"635",929,"Insecta","Hesperia leonardus montana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20200824_Recovery Plan Amendment_Pawnee montane skipper.pdf"
"636",929,"Insecta","Hesperia leonardus montana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980921.pdf"
"637",929,"Insecta","Hesperia leonardus montana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3049.pdf"
"638",929,"Insecta","Hesperia leonardus montana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1898.pdf"
"639",929,"Insecta","Hesperia leonardus montana","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/43/28938?link-type=pdf"
"640",6237,"Insecta","Pyrgus ruralis lagunae","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/LMS RP_Signed.pdf"
"641",6237,"Insecta","Pyrgus ruralis lagunae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2700.pdf"
"642",6237,"Insecta","Pyrgus ruralis lagunae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1124.pdf"
"643",6237,"Insecta","Pyrgus ruralis lagunae","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/71/74592?link-type=pdf"
"644",674,"Insecta","Pseudocopaeodes eunus obscurus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/070913b.pdf"
"645",674,"Insecta","Pseudocopaeodes eunus obscurus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3908.pdf"
"646",674,"Insecta","Pseudocopaeodes eunus obscurus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1946.pdf"
"647",9383,"Insecta","Bombus affinis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/120109"
"648",9383,"Insecta","Bombus affinis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final Recovery Plan _Rusty Patched Bumble Bee_2021.pdf"
"649",9383,"Insecta","Bombus affinis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3911.pdf"
"650",9383,"Insecta","Bombus affinis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/85/54281?link-type=pdf"
"651",7022,"Insecta","Bombus franklini","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/164615"
"652",7022,"Insecta","Bombus franklini","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Recovery_Outline_for_Franklins_Bumblebee_20211217.pdf"
"653",10403,"Insecta","Bombus terricola","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/164401"
"654",5897,"Insecta","Megalagrion leptodemas","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Oahu_Recovery_Outline_20180726.pdf"
"655",5897,"Insecta","Megalagrion leptodemas","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4632.pdf"
"656",5897,"Insecta","Megalagrion leptodemas","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2750.pdf"
"657",5897,"Insecta","Megalagrion leptodemas","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/57647?link-type=pdf"
"658",3001,"Insecta","Megalagrion nesiotes","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf"
"659",3001,"Insecta","Megalagrion nesiotes","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4698.pdf"
"660",3001,"Insecta","Megalagrion nesiotes","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2589.pdf"
"661",663,"Insecta","Megalagrion oceanicum","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Oahu_Recovery_Outline_20180726.pdf"
"662",663,"Insecta","Megalagrion oceanicum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4665.pdf"
"663",663,"Insecta","Megalagrion oceanicum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2751.pdf"
"664",663,"Insecta","Megalagrion oceanicum","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/57647?link-type=pdf"
"665",6119,"Insecta","Megalagrion pacificum","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf"
"666",6119,"Insecta","Megalagrion pacificum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4599.pdf"
"667",6119,"Insecta","Megalagrion pacificum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2592.pdf"
"668",6224,"Insecta","Megalagrion xanthomelas","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf"
"669",6224,"Insecta","Megalagrion xanthomelas","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3400.pdf"
"670",6650,"Insecta","Megalagrion nigrohamatum nigrolineatum","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Oahu_Recovery_Outline_20180726.pdf"
"671",6650,"Insecta","Megalagrion nigrohamatum nigrolineatum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4797.pdf"
"672",6650,"Insecta","Megalagrion nigrohamatum nigrolineatum","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2749.pdf"
"673",6650,"Insecta","Megalagrion nigrohamatum nigrolineatum","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/57647?link-type=pdf"
"674",6667,"Euchelicerata","Tartarocreagris texana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final RP Amendment Travis-Williamson Karst Inverts.pdf"
"675",6667,"Euchelicerata","Tartarocreagris texana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940825.pdf"
"676",6667,"Euchelicerata","Tartarocreagris texana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/9912.pdf"
"677",6667,"Euchelicerata","Tartarocreagris texana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2560.pdf"
"678",6667,"Euchelicerata","Tartarocreagris texana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1520.pdf"
"679",7173,"Insecta","Hylaeus anthracinus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf"
"680",7173,"Insecta","Hylaeus anthracinus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3293.pdf"
"681",3398,"Insecta","Hylaeus assimulans","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf"
"682",3398,"Insecta","Hylaeus assimulans","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3294.pdf"
"683",7855,"Insecta","Hylaeus facilis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf"
"684",7855,"Insecta","Hylaeus facilis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3295.pdf"
"685",5878,"Insecta","Hylaeus hilaris","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3296.pdf"
"686",9008,"Insecta","Hylaeus kuakea","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Oahu_Recovery_Outline_20180726.pdf"
"687",9008,"Insecta","Hylaeus kuakea","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3300.pdf"
"688",8092,"Insecta","Hylaeus longiceps","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf"
"689",8092,"Insecta","Hylaeus longiceps","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3297.pdf"
"690",9007,"Insecta","Hylaeus mana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Oahu_Recovery_Outline_20180726.pdf"
"691",9007,"Insecta","Hylaeus mana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3635.pdf"
"692",4379,"Insecta","Lycaena hermes","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/211290"
"693",4379,"Insecta","Lycaena hermes","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/169323"
"694",4379,"Insecta","Lycaena hermes","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hermes copper butterfly recovery outline.pdf"
"695",4379,"Insecta","Lycaena hermes","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/86/72394"
"696",3285,"Insecta","Euchloe ausonides insulanus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Island Marble Butterfly Recovery Plan 20230823.pdf"
"697",3285,"Insecta","Euchloe ausonides insulanus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/85/26786?link-type=pdf"
"698",4837,"Insecta","Strymon acis bartrami","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20141126_Recovery Outline_Bartrams hairstreak.pdf"
"699",4837,"Insecta","Strymon acis bartrami","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/79/47179?link-type=pdf"
"700",9208,"Insecta","Euphilotes ancilla purpura","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204728"
"701",2813,"Insecta","Speyeria nokomis nokomis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/245233"
"702",2813,"Insecta","Speyeria nokomis nokomis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/216198"
"703",2813,"Insecta","Speyeria nokomis nokomis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20240209_Final_Recovery_Outline_S_n_nokomis_CLEAN_AMMsigned.pdf"
"704",2813,"Insecta","Speyeria nokomis nokomis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/87/26319"
"705",900,"Insecta","Speyeria zerene behrensii","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20160314_Final Behren's RP_signed.pdf"
"706",900,"Insecta","Speyeria zerene behrensii","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3021.pdf"
"707",900,"Insecta","Speyeria zerene behrensii","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1922.pdf"
"708",900,"Insecta","Speyeria zerene behrensii","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1224.pdf"
"709",6929,"Insecta","Speyeria zerene myrtleae","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980930d.pdf"
"710",6929,"Insecta","Speyeria zerene myrtleae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3245.pdf"
"711",6929,"Insecta","Speyeria zerene myrtleae","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1337.pdf"
"712",3779,"Insecta","Speyeria callippe callippe","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/173309"
"713",3779,"Insecta","Speyeria callippe callippe","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2998.pdf"
"714",3779,"Insecta","Speyeria callippe callippe","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1422.pdf"
"715",3779,"Insecta","Speyeria callippe callippe","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/45/20503?link-type=pdf"
"716",1546,"Insecta","Euphydryas anicia cloudcrofti","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/226092"
"717",1546,"Insecta","Euphydryas anicia cloudcrofti","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/205249"
