,t1_f1,t2_f1,t3_f1,t4_f1,t5_f1,t6_f1,t7_f1,t8_f1,t9_f1,t10_f1,t11_f1,t12_f1,t13_f1
44,0.9230769230769231,0.8888888888888888,0.75,0.25,0.6666666666666666,0.75,0.8,0.6666666666666666,0.8235294117647058,0.0,0.9411764705882353,0.46153846153846156,0.0
45,0.5,0.75,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.8235294117647058,0.0,0.6666666666666666,0.75,0.0
46,0.6,0.6666666666666666,0.5,0.2,0.3333333333333333,0.75,0.6153846153846154,0.6666666666666666,0.75,0.0,0.7142857142857143,0.75,0.5
47,0.6666666666666666,0.7272727272727273,0.3333333333333333,0.5,0.5,0.0,0.6,0.6666666666666666,0.8235294117647058,0.0,0.5,0.7692307692307693,0.0
48,0.75,0.75,1.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.7692307692307693,0.8888888888888888,0.0,0.9411764705882353,0.8333333333333334,0.0
49,0.6666666666666666,0.75,0.6,0.2222222222222222,0.8571428571428571,0.4,0.7692307692307693,0.8,0.6666666666666666,0.0,0.75,0.8,1.0
50,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.8333333333333334,0.9333333333333333,0.5714285714285714,0.0,0.75,0.875,0.0
51,0.5454545454545454,0.3333333333333333,0.75,0.4,0.4,0.3333333333333333,0.36363636363636365,0.75,0.5714285714285714,0.0,0.6666666666666666,0.6153846153846154,0.0
52,0.7692307692307693,0.5454545454545454,0.5714285714285714,0.0,0.4,0.2857142857142857,0.6666666666666666,0.8571428571428571,0.625,0.0,0.8888888888888888,0.7142857142857143,0.0
53,0.7272727272727273,0.6,0.5,0.4444444444444444,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.7142857142857143,0.7777777777777778,0.0,0.75,0.7142857142857143,0.6666666666666666
54,0.6153846153846154,0.6,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,0.6666666666666666,0.75,0.6666666666666666,0.0,0.875,0.6666666666666666,0.0
55,0.6666666666666666,0.5714285714285714,0.5,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.7692307692307693,0.7142857142857143,0.6666666666666666,0.0,0.8235294117647058,0.7692307692307693,0.0
56,0.36363636363636365,0.5454545454545454,0.7272727272727273,0.0,0.3333333333333333,0.5,0.4,0.7142857142857143,0.5714285714285714,0.0,0.8,0.75,0.0
57,0.2857142857142857,0.8,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6153846153846154,0.8235294117647058,0.6666666666666666,0.0,0.7692307692307693,0.8571428571428571,0.0
58,0.5,0.4,0.8,0.4,0.4,0.5,0.5454545454545454,0.6666666666666666,0.6153846153846154,0.0,0.75,0.8571428571428571,0.0
59,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.8,0.6666666666666666,0.0,0.8888888888888888,0.7692307692307693,0.6666666666666666
60,0.4444444444444444,0.6153846153846154,0.8888888888888888,0.0,0.5,0.75,0.8571428571428571,0.8,0.625,0.0,0.875,0.7692307692307693,0.0
61,0.25,0.8888888888888888,0.3333333333333333,0.0,0.4,0.5,0.7272727272727273,0.8235294117647058,0.8235294117647058,0.0,0.7777777777777778,0.8,0.0
62,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.0,0.6666666666666666,0.5,0.8571428571428571,0.9333333333333333,0.8235294117647058,0.0,0.875,0.8571428571428571,0.0
63,0.5454545454545454,0.36363636363636365,0.8571428571428571,0.25,0.75,0.4444444444444444,0.4,0.8,0.7777777777777778,0.0,0.8235294117647058,0.8,1.0
64,0.5,0.5,0.8,0.5,0.75,0.5714285714285714,0.6153846153846154,0.8,0.8,0.0,0.75,0.8,0.0
65,0.7692307692307693,0.6,0.8888888888888888,0.4,0.2857142857142857,0.2857142857142857,0.6,0.6666666666666666,0.75,0.0,0.7058823529411765,0.7142857142857143,0.0
66,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.5,0.6666666666666666,0.0,0.7692307692307693,0.8235294117647058,0.8235294117647058,0.0,0.7142857142857143,0.9333333333333333,0.0
67,0.3333333333333333,0.6666666666666666,0.6,0.0,0.5,0.5714285714285714,0.8,0.75,0.7777777777777778,0.0,0.8421052631578947,0.9333333333333333,0.0
68,0.6666666666666666,0.6,0.8,0.5714285714285714,0.6666666666666666,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.7058823529411765,0.0,0.6153846153846154,0.5714285714285714,0.0
69,0.8571428571428571,0.75,0.75,0.4444444444444444,0.5,0.5714285714285714,0.6,0.8,0.8235294117647058,0.0,0.7142857142857143,0.8,0.0
70,0.6666666666666666,0.5454545454545454,0.6,0.2857142857142857,0.3333333333333333,0.8571428571428571,0.5,0.6666666666666666,0.625,0.0,0.875,0.5714285714285714,0.0
71,0.46153846153846156,0.5454545454545454,0.5,0.4,0.2857142857142857,0.4,0.6666666666666666,0.5714285714285714,0.8,0.0,0.875,0.7142857142857143,0.0
72,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.25,0.75,0.5714285714285714,0.7142857142857143,0.8235294117647058,0.625,0.0,0.6666666666666666,0.7692307692307693,0.0
73,0.5454545454545454,0.5,0.6666666666666666,0.0,0.3333333333333333,0.5714285714285714,0.8,0.7058823529411765,0.5714285714285714,0.0,0.8235294117647058,0.8,0.0
74,0.6153846153846154,0.5,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.6153846153846154,0.625,0.8235294117647058,0.0,0.8571428571428571,0.7692307692307693,0.0
75,0.75,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.75,0.6666666666666666,0.5,0.5333333333333333,0.875,0.0,0.8,0.7142857142857143,0.0
76,0.6666666666666666,0.5,0.2857142857142857,0.0,0.4444444444444444,0.4,0.8571428571428571,0.8888888888888888,0.7142857142857143,0.0,0.8235294117647058,0.7692307692307693,0.4
77,0.75,0.75,0.8888888888888888,0.18181818181818182,0.5714285714285714,0.5,0.6,0.8235294117647058,0.8235294117647058,0.0,0.8235294117647058,0.8,0.0
78,0.6153846153846154,0.36363636363636365,0.4,0.0,0.6666666666666666,0.0,0.8,0.6666666666666666,0.875,0.0,0.8235294117647058,0.8,0.0
79,0.7272727272727273,0.8,0.75,0.18181818181818182,1.0,0.4,0.5714285714285714,0.7777777777777778,0.7058823529411765,0.0,0.875,0.8571428571428571,0.0
80,0.6666666666666666,0.6666666666666666,0.75,0.2857142857142857,0.4,0.5,0.5714285714285714,0.7142857142857143,0.8235294117647058,0.0,0.6666666666666666,0.7142857142857143,0.0
81,0.6153846153846154,0.5,0.8,0.0,0.8571428571428571,0.5714285714285714,0.4444444444444444,0.75,0.7777777777777778,0.0,0.8888888888888888,0.625,0.0
82,0.7692307692307693,0.6666666666666666,0.5,0.25,0.6666666666666666,0.8,0.6153846153846154,0.875,0.875,0.0,0.75,0.6153846153846154,0.0
83,0.7142857142857143,0.4,0.75,0.2857142857142857,0.6666666666666666,0.5,0.6153846153846154,0.6666666666666666,0.8421052631578947,0.0,0.75,0.7692307692307693,0.0
84,0.6153846153846154,0.25,0.6,0.0,0.6,0.5,0.5454545454545454,0.8235294117647058,0.75,0.0,0.875,0.7692307692307693,0.0
85,0.7692307692307693,0.5454545454545454,0.8,0.5,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.9411764705882353,0.8421052631578947,0.0,0.875,0.6666666666666666,0.6666666666666666
86,0.46153846153846156,0.2222222222222222,0.6666666666666666,0.25,0.6666666666666666,0.4,0.7142857142857143,0.8,0.8235294117647058,0.0,0.8888888888888888,0.7272727272727273,0.0
87,0.4,0.8,0.75,0.2222222222222222,0.4,0.5,0.5,0.7692307692307693,0.7058823529411765,0.0,0.9411764705882353,0.5714285714285714,0.0
88,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.8888888888888888,0.0,0.8235294117647058,0.875,0.6666666666666666
89,0.6666666666666666,0.75,0.75,0.25,0.5714285714285714,0.0,0.6153846153846154,0.875,0.7058823529411765,0.0,0.7142857142857143,0.9230769230769231,0.6666666666666666
90,0.8333333333333334,0.5,0.2857142857142857,0.4,0.6,0.6,0.6153846153846154,0.8,0.7058823529411765,0.0,0.7058823529411765,0.75,0.0
91,0.5454545454545454,0.25,0.8571428571428571,0.0,0.3333333333333333,0.5714285714285714,0.5,0.9333333333333333,0.7142857142857143,0.0,0.75,0.7142857142857143,0.0
92,0.5714285714285714,0.4,0.75,0.25,0.5714285714285714,0.75,0.6666666666666666,0.75,0.75,0.0,0.875,0.8,0.0
93,0.5333333333333333,0.8,0.6666666666666666,0.5,0.0,0.4,0.8,0.6153846153846154,0.8235294117647058,0.0,0.5714285714285714,0.8,0.0
94,0.6153846153846154,0.25,0.0,0.2857142857142857,0.4,0.4,0.7692307692307693,0.875,0.5333333333333333,0.0,0.8235294117647058,0.6666666666666666,0.5
95,0.5,0.5454545454545454,0.8571428571428571,0.0,0.5714285714285714,0.75,0.7692307692307693,0.75,0.8,0.0,0.75,0.6666666666666666,0.0
96,0.6666666666666666,0.6,0.4,0.25,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.7142857142857143,0.7777777777777778,0.0,0.9333333333333333,0.5454545454545454,0.0
97,0.5,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.4,0.5714285714285714,0.8,0.8,0.7058823529411765,0.0,0.5714285714285714,0.6153846153846154,0.0
98,0.75,0.5454545454545454,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2,0.8235294117647058,0.75,0.0,0.8235294117647058,0.6666666666666666,0.0
99,0.9230769230769231,0.6666666666666666,0.8888888888888888,0.4,0.5714285714285714,0.6666666666666666,0.7272727272727273,0.75,0.7142857142857143,0.0,0.875,0.7692307692307693,0.0
100,0.7058823529411765,0.6,0.4444444444444444,0.5,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.8571428571428571,0.6153846153846154,0.0,0.875,0.5,0.5
101,0.75,0.75,0.5,0.0,0.5714285714285714,0.5,0.5454545454545454,0.6153846153846154,0.5714285714285714,0.0,0.8235294117647058,0.7142857142857143,0.0
102,0.6666666666666666,0.6,0.8571428571428571,0.6666666666666666,0.2857142857142857,0.4,0.9090909090909091,0.75,0.5,0.0,0.75,0.7692307692307693,0.6666666666666666
103,0.7142857142857143,0.6666666666666666,0.5,0.6,0.5,0.2857142857142857,0.5454545454545454,0.7142857142857143,0.75,0.0,0.75,0.7272727272727273,0.0
104,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.0,0.8235294117647058,0.4444444444444444,0.0
105,0.8333333333333334,0.8888888888888888,0.7272727272727273,0.5714285714285714,0.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.0,0.7142857142857143,0.875,0.0
106,1.0,0.7272727272727273,0.6,0.0,0.6666666666666666,0.4,0.6666666666666666,0.9411764705882353,0.875,0.0,0.875,0.7692307692307693,0.4
107,0.7142857142857143,0.5714285714285714,0.8,0.2857142857142857,0.4,0.2857142857142857,0.4,0.875,0.875,0.0,0.9411764705882353,0.75,0.0
108,0.8333333333333334,0.7272727272727273,0.8,0.2222222222222222,0.8,0.5714285714285714,0.6,0.75,0.7058823529411765,0.0,0.7142857142857143,0.7692307692307693,0.0
109,0.6,0.6,0.5454545454545454,0.25,0.25,0.5714285714285714,0.6,0.9333333333333333,0.75,0.0,0.8888888888888888,0.8,0.6666666666666666
110,0.6666666666666666,0.5454545454545454,0.5714285714285714,0.0,0.8571428571428571,0.3333333333333333,0.7142857142857143,0.8235294117647058,0.7142857142857143,0.0,0.75,0.7692307692307693,0.0
111,0.6153846153846154,0.8,0.8,0.0,0.5714285714285714,0.0,0.6153846153846154,0.8,0.5714285714285714,0.0,0.5714285714285714,0.75,0.0
112,0.6,0.75,0.75,0.5,0.5714285714285714,0.6666666666666666,0.6,0.9411764705882353,0.5714285714285714,0.0,0.875,0.875,0.0
113,0.8,0.75,0.5454545454545454,0.2222222222222222,0.3333333333333333,0.0,0.9230769230769231,0.8235294117647058,0.5333333333333333,0.0,0.9333333333333333,0.5454545454545454,0.0
114,0.8333333333333334,0.5,0.6,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.6,0.8888888888888888,0.8235294117647058,0.0,0.8,0.6153846153846154,0.0
115,0.8,0.6,0.2,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8235294117647058,0.8235294117647058,0.0,0.7777777777777778,0.7692307692307693,0.0
116,0.6666666666666666,0.6,0.5714285714285714,0.6,0.3333333333333333,0.5,0.75,0.625,0.8235294117647058,0.0,0.75,0.9333333333333333,0.0
117,0.5714285714285714,0.6,0.6666666666666666,0.0,0.5,0.5714285714285714,0.6666666666666666,0.7777777777777778,0.7058823529411765,0.0,1.0,0.6666666666666666,0.0
118,0.4,0.6666666666666666,0.5714285714285714,0.5,0.75,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.8,0.0,0.7058823529411765,0.7142857142857143,0.0
119,0.5454545454545454,0.6,0.8888888888888888,0.0,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.875,0.875,0.0,0.8235294117647058,0.3333333333333333,0.0
120,0.5714285714285714,0.5454545454545454,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.8,0.7692307692307693,0.0,0.7777777777777778,0.8,0.0
121,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.5,0.5,0.5,0.8235294117647058,0.8235294117647058,0.0,0.9411764705882353,0.5454545454545454,0.0
122,0.625,0.3333333333333333,0.8571428571428571,0.0,0.4444444444444444,0.5714285714285714,0.7142857142857143,0.7692307692307693,0.625,0.0,0.75,0.7142857142857143,0.0
123,0.625,0.6,0.6666666666666666,0.0,0.4,0.4,0.6,0.9333333333333333,0.6153846153846154,0.0,0.9411764705882353,0.8571428571428571,0.0
124,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.0,0.5,0.25,0.5454545454545454,0.8235294117647058,0.5714285714285714,0.0,0.75,0.5,0.6666666666666666
125,0.7692307692307693,0.75,0.6,0.3333333333333333,0.75,0.6,0.5,0.6153846153846154,0.5333333333333333,0.0,0.8888888888888888,0.8571428571428571,0.0
126,0.7272727272727273,0.7272727272727273,0.8888888888888888,0.5,0.25,0.6666666666666666,0.4,0.75,0.8235294117647058,0.0,0.8571428571428571,0.5,0.0
127,0.8,0.5454545454545454,0.8571428571428571,0.0,0.0,0.4,0.625,0.8,0.7777777777777778,0.0,0.8,0.7142857142857143,0.0
128,0.8333333333333334,0.6666666666666666,0.6,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8,0.75,0.0,0.8,0.75,0.0
129,0.6153846153846154,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.2857142857142857,0.5,0.5714285714285714,0.8235294117647058,0.9333333333333333,0.0,0.6666666666666666,0.7692307692307693,0.0
130,0.7272727272727273,0.8888888888888888,0.6666666666666666,0.0,0.5,0.5,0.7692307692307693,0.8,0.8,0.0,0.8,0.8,0.0
131,0.75,0.5,0.4444444444444444,0.0,0.5714285714285714,0.6,0.5714285714285714,0.8235294117647058,0.7777777777777778,0.0,0.7058823529411765,0.5,0.0
132,0.7692307692307693,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.0,0.6666666666666666,0.6666666666666666,0.75,0.8,0.0,0.7777777777777778,0.6153846153846154,0.0
133,0.5454545454545454,0.6666666666666666,0.7272727272727273,0.25,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.8421052631578947,0.75,0.0,0.875,0.6666666666666666,0.0
134,0.4444444444444444,0.7272727272727273,0.5,0.0,0.0,0.5,0.7272727272727273,0.7142857142857143,0.7777777777777778,0.0,0.7142857142857143,0.7272727272727273,0.5
135,0.5,0.5714285714285714,0.8,0.25,0.5714285714285714,0.5,0.5454545454545454,0.8,0.75,0.0,0.6666666666666666,0.875,0.0
136,0.6153846153846154,0.6,0.5454545454545454,0.5,0.6666666666666666,0.5,0.7272727272727273,0.75,0.75,0.0,0.875,0.7142857142857143,0.0
137,0.6153846153846154,0.4444444444444444,0.6666666666666666,0.4,0.5,0.5714285714285714,0.36363636363636365,0.875,0.8,0.0,0.7058823529411765,0.7692307692307693,0.0
138,0.5454545454545454,0.8888888888888888,0.8,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.875,0.46153846153846156,0.0,0.8,0.7142857142857143,1.0
139,0.8333333333333334,0.5,0.5,0.2857142857142857,0.3333333333333333,0.75,0.5714285714285714,0.5714285714285714,0.625,0.0,0.75,0.875,0.0
140,0.7692307692307693,0.5714285714285714,0.8,0.5454545454545454,0.5714285714285714,0.0,0.5,0.8235294117647058,0.7777777777777778,0.0,0.8235294117647058,0.7142857142857143,0.0
141,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.5714285714285714,0.2857142857142857,0.6153846153846154,0.8235294117647058,0.7777777777777778,0.0,0.6666666666666666,0.7142857142857143,0.5
142,0.7142857142857143,0.5454545454545454,0.75,0.5,0.5,0.5,0.42857142857142855,0.875,0.75,0.0,0.8888888888888888,0.6153846153846154,0.0
143,0.4,0.5714285714285714,0.8888888888888888,0.0,0.3333333333333333,0.6666666666666666,0.6153846153846154,0.8,0.8421052631578947,0.0,0.8571428571428571,0.6666666666666666,0.5
144,0.5454545454545454,0.6666666666666666,0.7272727272727273,0.0,0.6666666666666666,0.4444444444444444,0.6153846153846154,0.7692307692307693,0.7777777777777778,0.0,0.7142857142857143,0.6153846153846154,1.0
145,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.0,0.2857142857142857,0.5,0.8888888888888888,0.7058823529411765,0.0,0.8888888888888888,0.8571428571428571,0.0
146,0.7142857142857143,0.6666666666666666,0.8,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.5,0.6153846153846154,0.625,0.0,0.7142857142857143,0.7142857142857143,0.4
147,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.0,0.5714285714285714,0.4,0.5,0.6666666666666666,0.625,0.0,0.875,0.6153846153846154,0.6666666666666666
148,0.6153846153846154,0.6,0.4,0.6666666666666666,0.3333333333333333,0.5454545454545454,0.6,0.7777777777777778,0.7058823529411765,0.0,0.9411764705882353,0.7142857142857143,0.0
149,0.7692307692307693,0.6,0.5454545454545454,0.3333333333333333,0.5714285714285714,0.5,0.8571428571428571,0.9333333333333333,0.7142857142857143,0.0,0.8,0.7142857142857143,0.0
150,0.7272727272727273,0.75,0.6,0.0,1.0,0.3333333333333333,0.6,0.875,0.8235294117647058,0.0,0.625,0.7692307692307693,0.0
151,0.8333333333333334,1.0,0.25,0.2222222222222222,0.75,0.6666666666666666,0.25,0.75,0.8235294117647058,0.0,0.7058823529411765,0.8333333333333334,0.0
152,0.5714285714285714,0.6,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.7692307692307693,0.7777777777777778,0.0,0.6153846153846154,0.7692307692307693,0.0
153,0.7142857142857143,0.6,0.6,0.2222222222222222,0.6666666666666666,0.8,0.6153846153846154,0.7058823529411765,0.75,0.0,0.8,0.8571428571428571,0.5
154,0.7142857142857143,0.6153846153846154,0.75,0.2857142857142857,0.5,0.6666666666666666,0.36363636363636365,0.8235294117647058,0.6666666666666666,0.0,0.8888888888888888,0.6666666666666666,0.3333333333333333
155,0.7692307692307693,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.625,0.9411764705882353,0.625,0.0,0.7058823529411765,0.6666666666666666,0.0
156,0.625,0.2857142857142857,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6,0.7777777777777778,0.8,0.0,0.7058823529411765,0.7692307692307693,0.0
157,0.8,0.5,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.5714285714285714,0.8,0.75,0.75,0.0,0.875,0.6666666666666666,0.6666666666666666
158,0.8333333333333334,0.6666666666666666,0.75,0.0,0.4,0.5714285714285714,0.8571428571428571,0.8235294117647058,0.6153846153846154,0.0,0.9411764705882353,0.7142857142857143,0.0
159,0.6666666666666666,0.6666666666666666,0.8,0.25,0.5,0.5,0.4,0.5714285714285714,0.875,0.0,0.8235294117647058,0.46153846153846156,0.0
160,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.875,0.8,0.0,0.75,0.6666666666666666,1.0
161,0.7272727272727273,0.75,0.8,0.4,0.5,0.4,0.6666666666666666,0.875,0.5333333333333333,0.0,0.7142857142857143,0.7692307692307693,0.0
162,0.7692307692307693,0.5,0.75,0.0,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.7692307692307693,0.7058823529411765,0.0,0.8235294117647058,0.8571428571428571,0.6666666666666666
163,0.5,0.4444444444444444,0.4,0.5,0.4,0.5714285714285714,0.5454545454545454,0.7058823529411765,0.7777777777777778,0.0,0.6153846153846154,0.5714285714285714,0.0
164,0.8333333333333334,0.5,0.8888888888888888,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.5,0.8888888888888888,0.75,0.0,0.8421052631578947,0.5714285714285714,0.0
165,0.6153846153846154,0.25,0.5,0.2857142857142857,0.4,0.6,0.7142857142857143,0.75,0.8235294117647058,0.0,0.7142857142857143,0.6666666666666666,0.0
166,0.5,0.6153846153846154,0.6,0.0,0.3333333333333333,0.5,0.7142857142857143,0.625,0.8235294117647058,0.0,0.8888888888888888,0.6666666666666666,0.0
167,0.6666666666666666,0.6666666666666666,0.8,0.3333333333333333,0.3333333333333333,0.4,0.8333333333333334,0.7058823529411765,0.625,0.0,0.7058823529411765,0.6666666666666666,0.0
168,0.9230769230769231,0.5,0.8,0.25,0.8571428571428571,0.4,0.6666666666666666,0.7058823529411765,0.875,0.0,0.875,0.7692307692307693,0.5
169,0.7272727272727273,0.6,0.2857142857142857,0.25,0.2857142857142857,0.5,0.7272727272727273,0.75,0.8421052631578947,0.0,0.8,0.7692307692307693,0.0
170,0.7272727272727273,0.25,0.5714285714285714,0.4,0.6666666666666666,0.0,0.7692307692307693,0.7777777777777778,0.625,0.0,0.75,0.7142857142857143,0.6666666666666666
171,0.7142857142857143,0.7272727272727273,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.4,0.8571428571428571,0.8,0.75,0.0,0.875,0.5454545454545454,0.0
172,0.6,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6153846153846154,0.7058823529411765,0.46153846153846156,0.0,0.875,0.6153846153846154,0.6666666666666666
173,0.7692307692307693,0.6666666666666666,0.8,0.4,0.5714285714285714,0.4444444444444444,0.36363636363636365,0.75,0.5,0.0,0.8,0.8571428571428571,0.0
174,0.625,0.75,0.5,0.4,0.0,0.75,0.6666666666666666,0.75,0.8,0.0,0.75,0.6153846153846154,0.0
175,0.5454545454545454,0.6,0.75,0.5,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.8,0.7058823529411765,0.0,0.875,0.6666666666666666,0.0
176,0.6666666666666666,0.6,0.8888888888888888,0.2222222222222222,0.0,0.6666666666666666,0.8333333333333334,0.875,0.8888888888888888,0.0,0.875,0.8571428571428571,0.4
177,0.6153846153846154,0.8888888888888888,0.6666666666666666,0.2,0.6666666666666666,0.4,0.5,0.75,0.6153846153846154,0.0,0.875,0.6666666666666666,0.0
178,0.8,0.2222222222222222,0.8888888888888888,0.5,0.2857142857142857,0.5714285714285714,0.8333333333333334,0.8235294117647058,0.7777777777777778,0.0,0.8235294117647058,0.6666666666666666,1.0
179,0.6666666666666666,0.5714285714285714,0.75,0.0,0.5714285714285714,0.3333333333333333,0.7692307692307693,0.6666666666666666,0.6666666666666666,0.0,0.7777777777777778,0.7142857142857143,0.0
180,0.7142857142857143,0.6,0.7272727272727273,0.5714285714285714,0.5714285714285714,0.0,0.7692307692307693,0.6666666666666666,0.75,0.0,0.8888888888888888,0.875,0.0
181,0.8571428571428571,0.7272727272727273,0.8,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.46153846153846156,0.75,0.5714285714285714,0.0,0.6666666666666666,0.8,0.0
182,0.8571428571428571,0.7272727272727273,0.4444444444444444,0.0,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.9333333333333333,0.5,0.0,0.8888888888888888,0.8333333333333334,0.0
183,0.75,0.6,0.75,0.3333333333333333,0.5,0.8571428571428571,0.5454545454545454,0.75,0.6666666666666666,0.0,0.875,0.8235294117647058,0.0
184,0.5,0.6,0.2857142857142857,0.25,0.8,0.5,0.6666666666666666,0.625,0.75,0.0,0.7142857142857143,0.8,1.0
185,0.7142857142857143,0.5454545454545454,0.7272727272727273,0.2222222222222222,0.4444444444444444,0.4,0.8,0.8235294117647058,0.875,0.0,0.7777777777777778,0.8571428571428571,0.0
186,0.5714285714285714,0.8,0.6666666666666666,0.0,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.8235294117647058,0.0,0.625,0.8,0.0
187,0.7692307692307693,0.6666666666666666,0.5,0.4,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.8235294117647058,0.0,0.8235294117647058,0.7692307692307693,0.0
188,0.6666666666666666,0.4,0.6666666666666666,0.2857142857142857,0.4,0.5,0.6666666666666666,0.875,0.8235294117647058,0.0,0.9411764705882353,0.5,0.0
189,0.7142857142857143,0.8,0.8888888888888888,0.0,0.5,0.5714285714285714,0.8333333333333334,0.8,0.75,0.0,0.8,0.6153846153846154,0.0
190,0.5,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.6,0.6666666666666666,0.875,0.0,0.6666666666666666,0.5714285714285714,0.0
191,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.6153846153846154,0.7692307692307693,0.8235294117647058,0.0,0.75,0.5,0.0
192,0.5454545454545454,0.0,0.75,0.2857142857142857,0.4,0.5,0.5714285714285714,0.8,0.8,0.0,0.5714285714285714,0.5,0.0
193,0.6,0.8,0.75,0.0,0.2857142857142857,0.8,0.7692307692307693,0.7142857142857143,0.7058823529411765,0.0,0.875,0.46153846153846156,0.3333333333333333
194,0.7142857142857143,0.5,0.6666666666666666,0.5,0.4,0.8,0.6153846153846154,0.8421052631578947,0.7058823529411765,0.0,0.7058823529411765,0.7777777777777778,0.0
195,0.6153846153846154,0.7272727272727273,0.8,0.25,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.8,0.8,0.0,0.8,0.875,0.0
196,0.7272727272727273,0.6666666666666666,0.6,0.3333333333333333,0.5,0.5,0.4444444444444444,0.75,0.7142857142857143,0.0,0.7058823529411765,0.7692307692307693,1.0
197,0.7272727272727273,0.6,0.4,0.0,0.5714285714285714,0.6,0.36363636363636365,0.75,0.7777777777777778,0.0,0.875,0.6153846153846154,0.0
198,0.6666666666666666,0.7272727272727273,0.8571428571428571,0.0,0.6666666666666666,0.4,0.36363636363636365,0.8235294117647058,0.75,0.0,0.6666666666666666,0.8571428571428571,0.0
199,0.7692307692307693,0.75,0.4,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.75,0.8,0.0,0.8235294117647058,0.8,0.0
200,0.8333333333333334,0.7272727272727273,0.75,0.2222222222222222,0.4,0.6666666666666666,0.6153846153846154,0.75,0.7777777777777778,0.0,0.7142857142857143,0.8333333333333334,0.0
201,0.6153846153846154,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.8,0.8888888888888888,0.0,0.8888888888888888,0.6153846153846154,0.0
